,patient_loc,responder_loc,duration_Responder,Indirect_Responder_loc,aed_loc,duration_AED,vector_loc,duration_Vector,prob_vec,prob_resp
129,"(4.693386, 50.877427)","(4.693497168739468, 50.87594731529469)",127.98,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",183.18,0.7249405305616636,0.7766570129979864
130,"(4.696955, 50.868763)","(4.700617963467976, 50.87043896822495)",297.79,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",395.43,0.49938472992662397,0.5641195493899132
131,"(4.703092, 50.8858)","(4.704873820099812, 50.885790409664864)",114.7,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",881.64,0.21263729245959373,0.5539095188746129
132,"(4.675065, 50.877189)","(4.6846161336442185, 50.877395157655826)",617.23,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",645.77,0.32175088885705055,0.33342090293948906
133,"(4.737322, 50.867381)","(4.736006781703274, 50.866377287883864)",143.81,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",752.5,0.2667625166282346,0.5703328282545692
134,"(4.691766, 50.926369)","(4.69678243606982, 50.923311804348124)",411.27,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",4961.25,0.00016459911630855732,0.048218778625273274
135,"(4.745994, 50.864592)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1263.44,0.10876001749286551,0.10876001749286551
136,"(4.723206, 50.878612)","(4.721022668509976, 50.87962595022808)",136.43,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1107.6,0.14299364088545924,0.48066243124452523
137,"(4.670722, 50.871189)","(4.67075463056725, 50.87305908271234)",207.14,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",774.88,0.25648221870829124,0.5210262813181903
138,"(4.666113, 50.861722)",No responder,10000.0,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",1927.71,0.03387509053003546,0.03387509053003546
139,"(4.713895, 50.873426)","(4.712326049256556, 50.87339521856272)",114.33,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",671.98,0.30727792271700793,0.6164010861302573
140,"(4.702352, 50.888457)","(4.7013052786146305, 50.886051845133665)",392.54,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1027.25,0.16466209261469203,0.3636671182808697
141,"(4.698322, 50.868456)","(4.69806465286329, 50.869396257890166)",109.19,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",349.33,0.5414922730100274,0.7307773270215697
142,"(4.729461, 50.895466)","(4.728794358800079, 50.890184252730585)",616.22,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",2574.42,0.010881364352934826,0.12540903328815828
143,"(4.677874, 50.868949)","(4.6783634233350675, 50.870099901701785)",165.01,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",1066.33,0.1537411946727238,0.4736355224839546
144,"(4.707073, 50.8661)","(4.704388284985269, 50.86586575025083)",218.26,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",819.98,0.23695336552351162,0.5022126343419967
145,"(4.704681, 50.869985)","(4.705050839502849, 50.86991956477444)",16.25,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",421.52,0.4770219641737205,0.7911467081933721
146,"(4.723664, 50.927023)","(4.724087185701897, 50.92719025517078)",100.26,No AED,No AED,10000.0,"(4.6731993, 50.8780791)",5532.69,6.034387000898386e-05,0.05319189217718585
147,"(4.696625, 50.91685)",No responder,10000.0,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",4382.98,0.00045439188536318083,0.00045439188536318083
148,"(4.708227, 50.877068)","(4.707565018076781, 50.87753219259297)",49.51,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",736.31,0.2744553507072206,0.6468787661278582
149,"(4.743217, 50.872872)","(4.741208577126976, 50.87240948011807)",281.53,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1326.0,0.09744497726317919,0.35894076399358965
150,"(4.741961, 50.866351)","(4.746018337256072, 50.86494059179945)",491.7,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1346.25,0.0940407979551473,0.27328373848642923
151,"(4.684489, 50.882835)","(4.685665777568818, 50.88270152528853)",79.79,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",804.13,0.24364106277990882,0.6018026980094463
152,"(4.726309, 50.87565)","(4.72579067196498, 50.87569703401467)",19.91,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",735.2,0.2749908324196036,0.6716072403150668
153,"(4.683212, 50.859941)","(4.680066627758644, 50.85984224764488)",244.65,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1378.08,0.08892870269343217,0.3660456737921914
154,"(4.736432, 50.88761)","(4.7373375444774055, 50.8867705914285)",159.47,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1922.7,0.03417442491194,0.3087755944658703
155,"(4.742277, 50.900106)","(4.734233413295668, 50.89751731859479)",571.7,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",5263.93,9.673780120131751e-05,0.03384591728173005
156,"(4.718493, 50.880397)","(4.716666004204509, 50.882845733887336)",230.31,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1045.39,0.15949960641270114,0.44122315109478255
157,"(4.711214, 50.861852)","(4.707422110223675, 50.86523773319089)",527.33,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1267.97,0.10789829405051737,0.27199149835513037
158,"(4.730244, 50.884706)","(4.724991976608501, 50.88402516173295)",469.39,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1792.98,0.042916955870336344,0.22398461452210439
159,"(4.682998, 50.880141)","(4.6846161336442185, 50.877395157655826)",284.65,No AED,No AED,10000.0,"(4.6731993, 50.8780791)",726.93,0.2790134396723272,0.4846284239775819
160,"(4.682664, 50.876783)","(4.683730019621911, 50.876229433796254)",83.41,No AED,No AED,10000.0,"(4.6731993, 50.8780791)",684.55,0.30056967653178146,0.6365836316294533
161,"(4.72088, 50.926038)","(4.714354958499117, 50.92483228553936)",515.31,No AED,No AED,10000.0,"(4.6731993, 50.8780791)",5466.84,6.774106264080121e-05,0.032759898574892664
162,"(4.702607, 50.879351)","(4.702379944791289, 50.87983014370505)",190.84,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",593.0,0.35299086646578476,0.583171134327115
163,"(4.690622, 50.893747)","(4.691683627523426, 50.89330131543222)",100.91,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1453.07,0.07795656954137171,0.421629831206952
164,"(4.729997, 50.877687)","(4.734514243344387, 50.87775571383464)",342.03,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",959.69,0.1854029178461941,0.4008512554918192
165,"(4.723187, 50.878613)","(4.721022668509976, 50.87962595022808)",135.55,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1106.73,0.14321226315478452,0.48140332324061236
166,"(4.723929, 50.900058)","(4.728072918738512, 50.89909152144472)",303.66,No AED,No AED,10000.0,"(4.6731993, 50.8780791)",4402.57,0.0004390265110861515,0.07323693523226005
167,"(4.72362, 50.927434)",No responder,10000.0,No AED,No AED,10000.0,"(4.6731993, 50.8780791)",5575.36,5.5987613662049627e-05,5.5987613662049627e-05
168,"(4.719678, 50.906116)","(4.721597667084743, 50.90318095966405)",330.95,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",3316.15,0.00295815977984271,0.1228737163532444
169,"(4.704372, 50.859289)","(4.703213405915242, 50.85751677616982)",259.37,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1508.73,0.07069765701294972,0.3363180889698712
170,"(4.669474, 50.869034)","(4.671715678253725, 50.87172655883872)",300.52,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",996.18,0.17389551624716074,0.4144222458509087
171,"(4.695634, 50.851899)","(4.695220516979012, 50.853148873838805)",99.66,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",2012.79,0.029174024471244498,0.31783882104287337
172,"(4.707979, 50.931268)","(4.706236638769873, 50.9292554959551)",189.23,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",5939.37,2.9545332928415484e-05,0.03872120246205843
173,"(4.698013, 50.904175)",No responder,10000.0,No AED,No AED,10000.0,"(4.6731993, 50.8780791)",3214.74,0.003534755779538895,0.003534755779538895
174,"(4.683453, 50.85504)","(4.686470533119253, 50.855775892791755)",207.44,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1695.87,0.05089644020979121,0.32632121540201936
175,"(4.699488, 50.878176)","(4.700112317660159, 50.8789041384985)",75.18,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",311.33,0.5788579573133966,0.777323173602826
176,"(4.719607, 50.887425)","(4.719222479137452, 50.886056132047905)",156.94,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1718.74,0.04889294282799129,0.34354362991685805
177,"(4.731497, 50.901784)",No responder,10000.0,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",5206.29,0.00010704192429478114,0.00010704192429478114
178,"(4.717874, 50.872904)","(4.71613054080038, 50.87427221465845)",185.65,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",467.33,0.44015185070363283,0.6256283203945358
179,"(4.692788, 50.871175)","(4.697109918749839, 50.869388150199015)",277.44,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",607.64,0.3440318418969061,0.5195385858322652
180,"(4.695523, 50.848019)","(4.695220516979012, 50.853148873838805)",625.81,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",2252.27,0.01915856362408107,0.14593327506772427
181,"(4.695764, 50.857137)","(4.69600390142409, 50.85757121361866)",59.03,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1515.31,0.06988547955397749,0.4304419681475222
182,"(4.708935, 50.874049)","(4.707805186634489, 50.87363094072033)",124.22,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",759.96,0.2632907639028575,0.5822432303323124
183,"(4.713827, 50.923347)","(4.713642386284687, 50.91859874347231)",459.9,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",5571.77,5.634167839750223e-05,0.03328505321159411
184,"(4.72914, 50.870343)","(4.727395416694168, 50.87042427248546)",97.05,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",381.91,0.5113825993367603,0.7297663984717646
185,"(4.695404, 50.861681)","(4.69620890592752, 50.86349176420869)",181.3,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",959.61,0.18542896520509833,0.4899381496232954
186,"(4.700631, 50.887391)","(4.699083937071631, 50.8871363740958)",143.38,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",865.04,0.21892683879449978,0.5389514928651475
187,"(4.689678, 50.883706)","(4.689909897417439, 50.88261721699905)",244.86,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",697.49,0.29381691772788765,0.5169777463918309
188,"(4.660177, 50.853326)",No responder,10000.0,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",2438.36,0.013818028643710737,0.013818028643710737
189,"(4.692501, 50.863164)","(4.69620890592752, 50.86349176420869)",237.02,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",872.85,0.21594487730418926,0.47759582657434985
190,"(4.687673, 50.858851)","(4.6881206483163655, 50.86097227577707)",195.12,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1302.93,0.10147363400243134,0.40453542287587163
191,"(4.712474, 50.880787)","(4.712927791129118, 50.88101787782803)",26.81,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1010.23,0.16965767268553478,0.5790797032445388
192,"(4.660733, 50.860373)",No responder,10000.0,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",1702.27,0.05032764503284891,0.05032764503284891
193,"(4.709669, 50.882755)","(4.708239892842175, 50.88195948139579)",95.21,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",958.03,0.1859441510378273,0.5459635110974356
194,"(4.741327, 50.878681)","(4.739148390282632, 50.881377677323634)",298.68,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1482.3,0.07405616113793173,0.32453774473888686
195,"(4.713312, 50.869973)","(4.708300031273899, 50.8684280718435)",317.89,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",696.68,0.2942351305599079,0.4721249398148608
196,"(4.708507, 50.870767)","(4.70957847475846, 50.87054434129006)",52.85,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",699.23,0.292920543483951,0.6564281098322948
197,"(4.701863, 50.859625)","(4.700279520109766, 50.857431563501734)",363.15,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1362.85,0.09133910108066938,0.3181616528527015
198,"(4.732477, 50.879019)","(4.734514243344387, 50.87775571383464)",168.71,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1107.78,0.14294845037655995,0.46163610821038664
199,"(4.726789, 50.881942)","(4.725370332812808, 50.88433928259183)",263.49,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1386.05,0.08769277973509965,0.3560934187226347
200,"(4.721417, 50.924703)","(4.724087185701897, 50.92719025517078)",343.47,No AED,No AED,10000.0,"(4.6731993, 50.8780791)",5337.59,8.500045803560645e-05,0.043351301205042624
201,"(4.65278, 50.8551)",No responder,10000.0,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",2311.29,0.01727240558339042,0.01727240558339042
202,"(4.7403, 50.885966)","(4.7373375444774055, 50.8867705914285)",215.49,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1915.54,0.03460681320998972,0.28896822257842586
203,"(4.738374, 50.887226)","(4.741165977034406, 50.88769402787708)",374.98,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",2113.82,0.024431400048058622,0.21412480313423937
204,"(4.677547, 50.868746)","(4.672139520992709, 50.87401150735633)",511.81,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",1052.43,0.15753996216060692,0.30937833338062626
205,"(4.708056, 50.880068)","(4.710236497836321, 50.879561339026026)",198.06,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",779.75,0.2542981957862731,0.5256645526872019
206,"(4.686584, 50.874373)","(4.688420982487605, 50.87533679555073)",298.95,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",822.68,0.2358325757851775,0.453467301362931
207,"(4.730981, 50.873233)","(4.7326327410716615, 50.87356857140603)",136.2,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",599.31,0.34910117096119536,0.6223405901523086
208,"(4.669665, 50.861828)",No responder,10000.0,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",2123.85,0.024004862787844024,0.024004862787844024
209,"(4.708543, 50.923968)","(4.709045507383119, 50.92563008091804)",199.39,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",5735.04,4.229762886696565e-05,0.042412064427675734
210,"(4.733924, 50.889842)","(4.7373375444774055, 50.8867705914285)",466.44,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",2063.65,0.026681438686112308,0.19594880977098936
211,"(4.698053, 50.878474)","(4.695099234541446, 50.87965898256585)",220.79,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",243.24,0.6523777390294123,0.6709196085094805
212,"(4.692073, 50.85568)","(4.694420216969644, 50.85764045157987)",226.51,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1554.68,0.06521723911577512,0.3423219535447695
213,"(4.684366, 50.88639)","(4.691258965748578, 50.88807639499048)",453.22,No AED,No AED,10000.0,"(4.6731993, 50.8780791)",1075.81,0.15120305569305437,0.32892741305456313
214,"(4.699978, 50.860946)","(4.703213405915242, 50.85751677616982)",434.66,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1183.66,0.1251156045439711,0.3187018873026532
215,"(4.684926, 50.876465)","(4.685637555463255, 50.87467703877441)",291.5,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",775.75,0.2560906829315331,0.46873969201275006
216,"(4.745663, 50.892849)","(4.741338037520783, 50.89057994605134)",335.36,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",2690.92,0.008868242460306066,0.167846866884288
217,"(4.701671, 50.866191)","(4.704388284985269, 50.86586575025083)",170.81,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",568.49,0.3685151978359084,0.6054232642702241
218,"(4.731611, 50.933334)","(4.731474622700336, 50.93373109047627)",15.01,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",6736.72,7.284671460784884e-06,0.0321077766579055
219,"(4.697324, 50.865233)","(4.696949975456541, 50.86543657285831)",25.31,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",708.11,0.28838835691089787,0.6763325684865171
220,"(4.689973, 50.88131)","(4.68982998370339, 50.88132481824961)",26.57,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",494.63,0.4195491775438855,0.7525638571656734
221,"(4.732649, 50.873762)","(4.7303047186192275, 50.87182144471676)",197.06,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",749.08,0.26836939235413615,0.5345799848205942
222,"(4.735142, 50.877552)","(4.734514243344387, 50.87775571383464)",33.9,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1081.66,0.14965775036109016,0.5535364482066469
223,"(4.713676, 50.882053)","(4.713690158917098, 50.8811675117592)",164.81,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1093.48,0.14658346618781706,0.46726893302959244
224,"(4.727897, 50.895098)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",2616.92,0.010098847095730544,0.010098847095730544
225,"(4.721549, 50.876117)","(4.720490254984361, 50.87593231340471)",54.98,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",742.76,0.27136433714856467,0.6403763376238062
226,"(4.691861, 50.880822)","(4.690576951531616, 50.88125871510124)",79.89,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",393.21,0.5013353004573438,0.7413032389216626
227,"(4.725861, 50.888984)","(4.728794358800079, 50.890184252730585)",185.51,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",2007.03,0.029470605709630282,0.28637358442934036
228,"(4.704936, 50.925198)","(4.706236638769873, 50.9292554959551)",384.77,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",5622.28,5.155960713226862e-05,0.03563241612784954
229,"(4.732664, 50.8752)","(4.734514243344387, 50.87775571383464)",294.13,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",848.44,0.2254024220782465,0.45027706026991315
230,"(4.725364, 50.891083)","(4.72800496932931, 50.88654278708737)",527.44,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",2213.11,0.02052236154782165,0.16831376752499203
231,"(4.699163, 50.889995)","(4.701779185895554, 50.88905813790252)",194.29,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1204.63,0.12059220487789053,0.42567569387398807
232,"(4.713286, 50.874345)","(4.71319378732874, 50.874338095577464)",3.19,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",748.79,0.2685060922561132,0.6810578105507064
233,"(4.720269, 50.919753)","(4.72137653350315, 50.92503274316729)",490.34,No AED,No AED,10000.0,"(4.6731993, 50.8780791)",5116.5,0.00012532277200368136,0.04037569129404483
234,"(4.701821, 50.899052)","(4.696597559150738, 50.90227788220176)",394.73,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1971.43,0.03137173272978685,0.22457030016326018
235,"(4.714864, 50.88057)","(4.714798289109579, 50.88007969911277)",41.33,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1171.45,0.1278271564549218,0.5239886992313975
236,"(4.701669, 50.874459)","(4.70295766195136, 50.874684052869526)",65.17,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",261.2,0.6321241622779016,0.807385211058944
237,"(4.691595, 50.887464)","(4.691258965748578, 50.88807639499048)",134.68,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",900.05,0.20587305555835214,0.5352389669106645
238,"(4.697233, 50.877625)","(4.6981087522709055, 50.87808511553471)",76.5,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",158.36,0.7572350884418385,0.838709255482765
239,"(4.711075, 50.879882)","(4.711602800856765, 50.87944864003518)",49.09,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",953.26,0.18750819036113273,0.5797214849795871
240,"(4.703266, 50.878595)","(4.7012641831866135, 50.878917511888005)",127.4,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",517.49,0.4030410394072533,0.655900595758939
241,"(4.722442, 50.926514)",No responder,10000.0,No AED,No AED,10000.0,"(4.6731993, 50.8780791)",5491.52,6.48679874384888e-05,6.48679874384888e-05
242,"(4.721426, 50.900153)","(4.718077717165764, 50.898339814971116)",283.8,No AED,No AED,10000.0,"(4.6731993, 50.8780791)",4382.64,0.0004546632578246202,0.07583877761037697
243,"(4.733287, 50.900281)",No responder,10000.0,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",5154.42,0.00011724956993025143,0.00011724956993025143
244,"(4.69687, 50.876261)","(4.7006362407499465, 50.8766720060807)",218.13,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",373.29,0.5191821737957747,0.6301447870862484
245,"(4.70117, 50.880208)","(4.702786269929928, 50.881135772062244)",113.24,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",417.15,0.48069659616149996,0.7024848978955924
246,"(4.69888, 50.887002)","(4.697859693621929, 50.88526544079319)",224.02,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",850.67,0.22452149485855727,0.4909062605459473
247,"(4.70627, 50.879085)","(4.707308359480586, 50.87977320145008)",76.86,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",715.46,0.28469014266727183,0.631817735966412
248,"(4.709435, 50.902538)",No responder,10000.0,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",2428.36,0.014062817379724623,0.014062817379724623
249,"(4.690402, 50.88506)","(4.697132463310657, 50.884432659275184)",386.4,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",741.63,0.271903337200125,0.4236466860481371
250,"(4.698817, 50.86005)","(4.703213405915242, 50.85751677616982)",292.19,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1145.11,0.13387844716480152,0.38826160043157404
251,"(4.712911, 50.9092)",No responder,10000.0,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",3047.02,0.004745334723750069,0.004745334723750069
252,"(4.733087, 50.878764)","(4.736068880311682, 50.880887994683675)",257.73,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1066.74,0.15363054645659457,0.42177941320752754
253,"(4.7059, 50.881708)","(4.704253551078783, 50.88242825679147)",97.55,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",710.43,0.2872158700080585,0.6172820120298796
254,"(4.708711, 50.854113)","(4.70417779152029, 50.85914136369006)",580.15,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1850.99,0.03876047070435912,0.18939988476609068
255,"(4.73367, 50.889781)","(4.729553397119121, 50.894930965124345)",545.85,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",2049.93,0.02733206571594108,0.17869609587527815
256,"(4.710557, 50.912646)",No responder,10000.0,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",3395.61,0.0025729032642263527,0.0025729032642263527
257,"(4.687251, 50.879641)","(4.686774337737392, 50.881690330220614)",314.79,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",738.96,0.273181160898798,0.46389116488248644
