,patient_loc,responder_loc,duration_Responder,Indirect_Responder_loc,aed_loc,duration_AED,vector_loc,duration_Vector,prob_vec,prob_resp
258,"(4.712741, 50.876974)","(4.712948619831232, 50.877313960646724)",40.68,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",976.79,0.17991844127120088,0.5788835708423417
259,"(4.700841, 50.874185)","(4.70189616849409, 50.87356889524788)",194.02,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",213.96,0.6867976313153665,0.70410809018184
260,"(4.737439, 50.863611)","(4.736006781703274, 50.866377287883864)",373.74,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1024.29,0.1655201990366399,0.37286285452614193
261,"(4.719225, 50.906827)","(4.719084167292724, 50.90592889596316)",79.18,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",3302.59,0.0030294432463013918,0.16941296009766832
262,"(4.694281, 50.860433)","(4.696166086680892, 50.86348035448983)",335.22,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1114.49,0.14127399909956284,0.37372004252944774
263,"(4.68745, 50.886351)","(4.68886695232328, 50.88284969021416)",391.69,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",953.24,0.18751477579664835,0.3779914110599963
264,"(4.727519, 50.884469)","(4.722620060586826, 50.88531601080938)",367.44,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1740.05,0.04709715164077079,0.26131256764956295
265,"(4.69891, 50.892595)","(4.7013124118394405, 50.88899114329463)",485.96,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1371.08,0.09002856559880766,0.2718012535352636
266,"(4.695387, 50.925861)","(4.699670278792916, 50.925086551926725)",274.24,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",5063.97,0.00013743288882748784,0.05430761650985679
267,"(4.683949, 50.87908)","(4.686562248988899, 50.880241021403876)",199.49,No AED,No AED,10000.0,"(4.6731993, 50.8780791)",680.91,0.3024970323589978,0.5517276830360645
268,"(4.722927, 50.874318)","(4.720152645590404, 50.874212041823455)",232.32,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",538.59,0.3883809198380231,0.569250360224639
269,"(4.70033, 50.879294)","(4.700112317660159, 50.8789041384985)",32.78,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",327.67,0.5624847051636974,0.8128051305594279
270,"(4.703664, 50.858502)","(4.700279520109766, 50.857431563501734)",257.17,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1511.23,0.07038797303668577,0.3368152812255927
271,"(4.688191, 50.8846)","(4.68886695232328, 50.88284969021416)",186.97,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",824.5,0.23508007316624582,0.5210208410546755
272,"(4.719228, 50.906707)","(4.719084167292724, 50.90592889596316)",69.34,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",3292.75,0.0030822442372576276,0.17236570469353005
273,"(4.726063, 50.900015)","(4.721661080464714, 50.90276685659824)",480.21,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",4930.01,0.0001738809079816502,0.04494978753261728
274,"(4.725074, 50.865922)","(4.724379566649556, 50.866673129450874)",69.14,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",449.64,0.45403921667054864,0.7301008709452311
275,"(4.736859, 50.885358)","(4.72800496932931, 50.88654278708737)",674.78,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1685.4,0.051840847181893225,0.18305580686878736
276,"(4.710241, 50.864981)","(4.705212907835182, 50.864647806660635)",248.43,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1029.45,0.16402719407081787,0.434859312863273
277,"(4.7221, 50.928332)","(4.724526029963744, 50.927976832788055)",168.23,No AED,No AED,10000.0,"(4.6731993, 50.8780791)",5706.4,4.447926455262994e-05,0.04474012729331402
278,"(4.726219, 50.887513)","(4.720683830814169, 50.888975195009394)",369.52,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1954.88,0.03229683371946932,0.23370543484394996
279,"(4.709909, 50.862705)","(4.710571062878614, 50.85988273677391)",385.73,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1258.03,0.10979816174632664,0.3262239055410199
280,"(4.727706, 50.851094)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",2075.28,0.026142066584958237,0.026142066584958237
281,"(4.694454, 50.923983)","(4.69678243606982, 50.923311804348124)",180.82,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",4901.55,0.00018279158656171513,0.06627010534992644
282,"(4.747261, 50.865752)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1377.11,0.08908030655157463,0.08908030655157463
283,"(4.732413, 50.877136)","(4.727532572169195, 50.87806683407386)",327.09,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",896.94,0.20700044239009274,0.4216164880698349
284,"(4.720521, 50.906588)","(4.721661080464714, 50.90276685659824)",404.36,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",3471.6,0.002251498158860988,0.10360656028507212
285,"(4.706932, 50.888097)","(4.704070152313594, 50.88765241230936)",210.37,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1200.29,0.12151475835340919,0.418136293247281
286,"(4.696409, 50.916768)",No responder,10000.0,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",4370.27,0.0004646474186729584,0.0004646474186729584
287,"(4.703768, 50.877466)","(4.7046466723873746, 50.87897105690647)",207.32,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",561.71,0.37292886517863677,0.5804433848928253
288,"(4.725665, 50.887173)","(4.722071634258784, 50.89016829148307)",323.98,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1915.48,0.034610459593763854,0.2523742578764699
289,"(4.71234, 50.877812)","(4.712566490067843, 50.87783799594997)",8.62,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",961.43,0.18483729214433461,0.6072382350249098
290,"(4.728836, 50.88662)","(4.722620060586826, 50.88531601080938)",405.4,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1946.8,0.03275834528897145,0.2243870257742904
291,"(4.721459, 50.885054)","(4.724991976608501, 50.88402516173295)",270.82,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1594.88,0.06077219055260943,0.3173576571191187
292,"(4.742833, 50.882527)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1595.45,0.060711392586108914,0.060711392586108914
293,"(4.72172, 50.903036)","(4.728072918738512, 50.89909152144472)",559.41,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",3415.92,0.002482758900052625,0.0878217622644799
294,"(4.720142, 50.883229)","(4.719132997370063, 50.882838701641305)",91.57,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1329.88,0.09678331072942918,0.45410353301404693
295,"(4.701855, 50.921842)","(4.699670278792916, 50.925086551926725)",323.19,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",5467.81,6.762577558299269e-05,0.04161858107045127
296,"(4.690631, 50.893097)",No responder,10000.0,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1530.25,0.06807589103944986,0.06807589103944986
297,"(4.736406, 50.928606)",No responder,10000.0,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",6747.2,7.151837884961873e-06,7.151837884961873e-06
298,"(4.71411, 50.88424)","(4.714798289109579, 50.88007969911277)",342.04,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1271.65,0.107203291241409,0.3421367011705462
299,"(4.691722, 50.859391)","(4.692426320815295, 50.861008959272965)",201.24,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1238.82,0.11356515353676064,0.4147371866468924
300,"(4.739123, 50.880714)","(4.739148390282632, 50.881377677323634)",52.38,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1345.0,0.09424744523045156,0.4732257445440152
301,"(4.727869, 50.888517)","(4.725370332812808, 50.88433928259183)",490.14,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",2070.54,0.02636056765584585,0.18957215200567126
302,"(4.674658, 50.853916)",No responder,10000.0,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",2053.97,0.0271388507036046,0.0271388507036046
303,"(4.720423, 50.888592)","(4.723721662337204, 50.8878021273628)",240.43,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1885.24,0.036498006281410006,0.28445203583771544
304,"(4.701773, 50.860794)","(4.697540835068542, 50.86035475038376)",279.32,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1291.97,0.10344549497644746,0.36620441341754034
305,"(4.693578, 50.882855)","(4.6939772013956516, 50.881561851068206)",200.63,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",480.65,0.42997615262291955,0.6098994779714215
306,"(4.739442, 50.885814)","(4.731872232701077, 50.888945217828685)",650.48,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1870.53,0.037453064026993645,0.17176791032522484
307,"(4.69946, 50.8778)","(4.700471784096946, 50.878002311131446)",99.24,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",308.77,0.5814660026440432,0.7553040300600574
308,"(4.737676, 50.882246)","(4.7373375444774055, 50.8867705914285)",700.02,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1447.41,0.07873524377481793,0.20015639275907382
309,"(4.705809, 50.886124)","(4.704673522573289, 50.886235505990136)",81.39,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1018.68,0.16715883098130058,0.5386226482789284
310,"(4.699573, 50.868098)","(4.700667242194505, 50.86890550990103)",129.94,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",381.88,0.511409539813552,0.7004208089123786
311,"(4.711603, 50.876099)","(4.710531110462975, 50.87602521881784)",90.11,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",882.17,0.2124394862775465,0.5710229186232012
312,"(4.712456, 50.878697)","(4.712693101564452, 50.87843503035518)",8.72,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",978.7,0.17931600989758079,0.6018626016354253
313,"(4.676865, 50.869536)","(4.67075463056725, 50.87305908271234)",515.97,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",980.33,0.17880348860001807,0.3192497030582714
314,"(4.690135, 50.874469)","(4.69141699364989, 50.87527787312347)",116.74,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",611.7,0.34158782557115025,0.6336461528344066
315,"(4.68035, 50.863075)","(4.679722203415435, 50.86037786203135)",284.41,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1574.71,0.06296323505274201,0.315230342529056
316,"(4.714129, 50.884399)","(4.718582905970783, 50.88567242902378)",324.42,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1291.14,0.10359637538078478,0.34630234391117903
317,"(4.71769, 50.8837)","(4.719132997370063, 50.882838701641305)",141.2,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1346.44,0.09400942726333218,0.4232498267382625
318,"(4.744952, 50.865374)","(4.737054233801404, 50.86624049857309)",586.41,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1264.52,0.10855395074884605,0.25309613397554526
319,"(4.705004, 50.880762)","(4.702786269929928, 50.881135772062244)",165.74,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",679.0,0.30351330359336276,0.5760279597036491
320,"(4.694322, 50.880909)","(4.69361359435379, 50.88094951972483)",80.76,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",282.45,0.6089710024325132,0.7833279130588816
321,"(4.684256, 50.872064)","(4.684278787696741, 50.87402103069068)",222.93,No AED,No AED,10000.0,"(4.6731993, 50.8780791)",1103.46,0.1440369747219666,0.4323710724773977
322,"(4.713007, 50.867307)","(4.705791507240642, 50.87082354210592)",524.57,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",843.48,0.2273742071506984,0.3385629648255664
323,"(4.69618, 50.856201)","(4.694420216969644, 50.85764045157987)",216.79,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1607.59,0.05943084828000952,0.33731787881116515
324,"(4.669939, 50.871487)","(4.666585781979887, 50.87003151548509)",264.64,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",789.69,0.24989800438422458,0.4813052655057592
325,"(4.682469, 50.86911)","(4.687415008954848, 50.872396670303104)",378.81,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1182.84,0.12529589165599023,0.34185718204236754
326,"(4.711262, 50.86166)","(4.710571062878614, 50.85988273677391)",296.66,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1271.74,0.10718635008907255,0.3620618434501997
327,"(4.697658, 50.892924)","(4.694697341383143, 50.89243771050777)",425.25,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1471.79,0.07543560587293534,0.2785877176030569
328,"(4.739011, 50.865079)","(4.7375367993931174, 50.86807225064126)",477.69,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",840.71,0.22848288218357085,0.3594730378135482
329,"(4.701557, 50.877555)","(4.7006362407499465, 50.8766720060807)",127.47,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",437.15,0.4641074608099875,0.6831447300542441
330,"(4.727839, 50.878497)","(4.724036823161044, 50.881449236302196)",371.85,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1060.88,0.15521959891797255,0.36686539915017174
331,"(4.68896, 50.878941)","(4.68942223920997, 50.879298900986655)",36.45,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",660.03,0.3137940649023261,0.6834723640341542
332,"(4.727161, 50.873875)","(4.7261495671787985, 50.87174190222063)",258.24,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",510.17,0.4082551613655067,0.5591347412411931
333,"(4.715394, 50.88124)","(4.712927791129118, 50.88101787782803)",233.97,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1264.25,0.10860543080282718,0.3930263835713979
334,"(4.738901, 50.882895)","(4.742008859249905, 50.88139800415843)",281.85,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1548.46,0.06593347051017208,0.3204817428471547
335,"(4.710779, 50.883194)","(4.711052114391141, 50.883140269615964)",14.91,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1023.74,0.16568013644898308,0.5837291860320747
336,"(4.690987, 50.92475)",No responder,10000.0,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",4996.65,0.00015467872366797147,0.00015467872366797147
337,"(4.720093, 50.903375)","(4.721597667084743, 50.90318095966405)",136.41,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",3347.4,0.002800203548500594,0.15418419656651805
338,"(4.716487, 50.871937)","(4.715880003301793, 50.87320298322583)",154.13,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",466.46,0.4408247966881724,0.6510238449866502
339,"(4.704669, 50.884548)","(4.704187793512201, 50.885008940123804)",50.84,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",870.16,0.21696734114295213,0.6033812007927786
340,"(4.734147, 50.876081)","(4.731751295050827, 50.87854325557584)",335.67,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",951.29,0.18815796762011344,0.4057731470249926
341,"(4.720812, 50.883324)","(4.722059052396254, 50.88325131737979)",117.25,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1363.2,0.09128298104193562,0.43240058782349694
342,"(4.72543, 50.886066)","(4.722620060586826, 50.88531601080938)",167.06,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1793.41,0.042884562208198265,0.3266124440682682
343,"(4.741146, 50.885493)","(4.740724546806399, 50.89072002574869)",585.85,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1948.15,0.03268077995052799,0.17900636038254722
344,"(4.703988, 50.876188)","(4.702836710609985, 50.87658120436088)",148.62,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",472.82,0.43592896049383706,0.6534042676448689
345,"(4.684479, 50.870873)","(4.685913246936571, 50.870426785090245)",143.03,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1123.74,0.1389978105025908,0.47282840704414425
346,"(4.690873, 50.858812)","(4.691736286589078, 50.86120762029356)",342.7,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1294.46,0.10299417096014966,0.33791922189883816
347,"(4.728229, 50.879249)","(4.731751295050827, 50.87854325557584)",246.11,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1110.14,0.1423572720479618,0.41861690192077267
348,"(4.729071, 50.873263)","(4.727532572169195, 50.87806683407386)",564.86,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",457.15,0.44809082672831624,0.44809082672831624
349,"(4.699095, 50.890533)","(4.699313310634263, 50.89202035590883)",135.14,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1259.52,0.10951125553993653,0.44570303184090077
350,"(4.694679, 50.906494)",No responder,10000.0,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",3874.51,0.0011096919122780676,0.0011096919122780676
351,"(4.695201, 50.925963)","(4.699670278792916, 50.925086551926725)",286.68,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",5051.53,0.00014046810658557607,0.0538095066690867
352,"(4.726666, 50.886771)","(4.728794358800079, 50.890184252730585)",380.74,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1931.31,0.03366162016101772,0.23322889289584284
353,"(4.684039, 50.882803)","(4.685582728836653, 50.88364478192073)",121.3,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",831.0,0.23241211117771335,0.5636704528650961
354,"(4.683866, 50.881915)","(4.685665777568818, 50.88270152528853)",186.14,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",882.53,0.21230523231429616,0.5064203459090582
355,"(4.683234, 50.854935)","(4.6871948807631965, 50.85781637633886)",320.38,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1716.87,0.04905375824117087,0.2804042376355642
356,"(4.704788, 50.868308)","(4.70957847475846, 50.87054434129006)",362.52,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",658.4,0.31469352241610526,0.45530272992349474
357,"(4.721621, 50.918207)","(4.716734238271728, 50.92017718330477)",614.66,No AED,No AED,10000.0,"(4.6731993, 50.8780791)",4781.79,0.00022557353917195257,0.040974465567339836
358,"(4.712245, 50.874214)","(4.711679425881833, 50.87474660018789)",46.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",771.72,0.25790939126521406,0.6381444166069778
359,"(4.712538, 50.865233)","(4.707847856562214, 50.86817391677135)",441.38,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",909.32,0.20254894155084072,0.3632665442375202
360,"(4.680351, 50.863075)","(4.680066627758644, 50.85984224764488)",354.48,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1574.71,0.06296323505274201,0.2888280052269121
361,"(4.698601, 50.865695)","(4.704009161535992, 50.865687827562034)",312.37,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",640.85,0.3245427184283462,0.48905593355025745
362,"(4.727363, 50.87354)","(4.7303047186192275, 50.87182144471676)",427.18,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",483.72,0.4276644110736011,0.45894060515350305
363,"(4.65652, 50.8608)",No responder,10000.0,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",1752.74,0.04605925756582431,0.04605925756582431
364,"(4.73345, 50.864595)","(4.736006781703274, 50.866377287883864)",292.06,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",743.27,0.2711214217028194,0.4761995990680422
365,"(4.658427, 50.862748)","(4.657171629280697, 50.863358782358375)",91.48,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",1545.25,0.06630617291366445,0.40711847849138977
366,"(4.721861, 50.882117)","(4.7189891840667935, 50.88313770287521)",238.37,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1322.32,0.09807671657031396,0.3795189556026512
367,"(4.74102, 50.876844)","(4.740000088094923, 50.87872002496534)",239.75,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1228.45,0.11565209705887602,0.3973570490956428
368,"(4.726683, 50.895637)","(4.728072918738512, 50.89909152144472)",345.7,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",2709.24,0.008587490531601034,0.1641603761967793
369,"(4.708619, 50.868552)","(4.708017264857257, 50.868070172120305)",26.21,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",721.95,0.2814640904206112,0.6708432323420965
370,"(4.692118, 50.886743)","(4.692460066248467, 50.88332374958626)",347.07,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",868.24,0.21770008900211701,0.41726588120053926
371,"(4.724335, 50.865394)","(4.71762887071086, 50.86472997526483)",503.27,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",609.34,0.343006364412795,0.39156911211390566
372,"(4.705422, 50.870966)","(4.704744132942339, 50.871220888481865)",37.94,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",464.55,0.4423057948876434,0.7533743666834362
373,"(4.728234, 50.874598)","(4.7314951812703505, 50.876905587364604)",288.6,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",602.17,0.347352315656564,0.5137754507819339
374,"(4.72011, 50.888334)","(4.719222479137452, 50.886056132047905)",211.58,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1859.24,0.038202992877467,0.29880126410730196
375,"(4.730501, 50.853164)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1931.11,0.03367344425607758,0.03367344425607758
376,"(4.726252, 50.870911)","(4.725583502700377, 50.86895018885283)",292.62,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",209.01,0.6927934637675779,0.6927934637675779
377,"(4.704018, 50.881633)","(4.7048378787855425, 50.88146604547242)",37.56,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",603.72,0.3464081729696169,0.7023181555251632
378,"(4.690653, 50.893772)","(4.691258965748578, 50.88807639499048)",590.62,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1450.55,0.07830230279988201,0.22908086072099176
379,"(4.71674, 50.920088)","(4.713642386284687, 50.91859874347231)",294.28,No AED,No AED,10000.0,"(4.6731993, 50.8780791)",4876.77,0.00019092115190331229,0.05824627691276022
380,"(4.73913, 50.889019)","(4.740724546806399, 50.89072002574869)",215.6,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",2154.41,0.022750629226962846,0.25593313654523586
381,"(4.725029, 50.879615)","(4.721022668509976, 50.87962595022808)",295.83,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1229.8,0.11537825556990781,0.37023656133212957
382,"(4.719738, 50.900312)","(4.7200112541031425, 50.90022675572368)",9.64,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",3179.23,0.003762185639928853,0.19671855097254815
383,"(4.692054, 50.883744)","(4.689909897417439, 50.88261721699905)",171.11,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",612.09,0.34135397150560126,0.5919484932588208
384,"(4.676329, 50.867263)",No responder,10000.0,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",1466.98,0.07607546371940092,0.07607546371940092
385,"(4.676351, 50.870025)","(4.67075463056725, 50.87305908271234)",470.21,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",934.56,0.19376767446069573,0.3459636094750855
386,"(4.71405, 50.873746)","(4.714375205215044, 50.874471849318695)",72.68,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",693.89,0.2956802031416915,0.6421161264513449
387,"(4.731353, 50.930623)","(4.733862680335329, 50.92957941193354)",183.94,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",6515.36,1.0745449934055148e-05,0.02909562445788464
